date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,station_id,station_name,region_name,flood,label_hujan
12/15/2020,26.4,32.6,28.0,77.0,0.0,3.7,6.0,260.0,4.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0,NO
12/16/2020,25.5,32.5,28.1,77.0,0.7,2.4,7.0,260.0,4.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0,YES
12/17/2020,24.6,30.5,27.0,85.0,5.8,2.7,6.0,270.0,4.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0,YES
12/18/2020,25.0,30.2,27.6,81.0,0.5,1.2,8.0,320.0,5.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0,YES
12/19/2020,25.9,30.8,28.2,78.0,0.2,3.6,7.0,280.0,4.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0,YES
12/20/2020,26.0,30.0,27.2,82.0,0.0,5.4,6.0,260.0,4.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0,NO
12/21/2020,24.4,29.8,27.5,79.0,4.3,3.1,7.0,270.0,4.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0,YES
12/22/2020,26.2,30.8,28.3,79.0,0.2,1.0,5.0,320.0,3.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0,YES
12/23/2020,25.6,34.0,28.9,73.0,0.0,3.7,6.0,260.0,3.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0,NO
12/26/2020,25.5,32.0,28.4,77.0,0.0,6.6,6.0,270.0,4.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0,NO
12/28/2020,26.9,31.6,28.7,78.0,0.0,7.7,6.0,270.0,3.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0,NO
12/29/2020,26.5,31.2,28.3,77.0,0.0,6.8,7.0,280.0,4.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0,NO
12/31/2020,25.0,29.0,26.2,87.0,34.0,1.4,6.0,270.0,3.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0,YES
1/1/2016,25.0,31.4,28.2,83.0,26.6,4.0,5.0,290.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
1/3/2016,25.0,32.6,28.4,79.0,15.6,2.0,4.0,280.0,2.0,W ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
1/5/2016,27.0,31.8,28.6,83.0,0.0,3.0,5.0,350.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
1/6/2016,26.0,32.4,28.8,77.0,11.6,4.0,3.0,40.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
1/7/2016,26.0,34.0,29.7,76.0,0.3,6.2,4.0,70.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
1/8/2016,27.0,32.7,29.6,78.0,0.0,8.6,4.0,350.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
1/9/2016,26.0,31.8,29.0,81.0,0.0,9.5,7.0,320.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
1/10/2016,27.0,32.4,29.1,76.0,0.0,8.2,5.0,330.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
1/11/2016,27.0,32.4,29.8,74.0,0.0,5.8,4.0,310.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
1/12/2016,28.0,31.2,28.5,82.0,0.0,7.0,4.0,320.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
1/13/2016,25.0,32.4,28.2,82.0,5.5,0.8,3.0,350.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
1/14/2016,26.0,33.4,29.0,78.0,1.2,3.4,5.0,130.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
1/15/2016,26.0,31.4,29.4,79.0,0.0,6.0,4.0,340.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
1/16/2016,27.0,31.8,29.2,77.0,0.2,3.0,3.0,360.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
1/17/2016,26.0,32.8,29.2,76.0,0.0,0.0,4.0,310.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
1/18/2016,27.0,32.4,29.4,76.0,0.0,5.3,5.0,310.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
1/22/2016,27.0,31.4,29.0,83.0,1.8,0.4,4.0,300.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
1/23/2016,25.0,29.2,26.7,87.0,11.4,0.5,4.0,330.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
1/24/2016,25.0,30.6,27.7,86.0,14.7,0.5,6.0,280.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
1/26/2016,25.0,30.8,27.8,84.0,6.7,0.0,4.0,320.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
1/27/2016,26.0,32.2,29.0,81.0,0.1,3.6,5.0,310.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
1/28/2016,26.0,31.8,28.9,81.0,6.6,5.0,6.0,300.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
1/29/2016,27.0,32.2,29.0,79.0,0.0,2.6,4.0,320.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
2/1/2016,25.0,30.2,27.7,85.0,7.0,1.6,7.0,310.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
2/2/2016,25.0,30.6,27.9,85.0,62.2,0.3,5.0,310.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
2/3/2016,26.0,31.8,28.5,72.0,1.8,2.7,5.0,320.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
2/5/2016,27.0,31.4,28.6,79.0,5.9,0.0,4.0,310.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
2/6/2016,27.0,32.2,28.1,85.0,2.5,0.0,5.0,180.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
2/7/2016,27.0,31.6,28.0,85.0,6.9,3.5,7.0,310.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
2/8/2016,26.0,30.9,27.4,86.0,3.6,5.2,5.0,280.0,2.0,W ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
2/9/2016,25.0,31.4,26.6,89.0,11.8,2.7,4.0,310.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
2/11/2016,26.0,30.6,27.8,83.0,0.0,0.0,3.0,270.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
2/12/2016,25.0,30.2,26.6,87.0,12.6,0.1,5.0,330.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
2/13/2016,25.0,31.6,27.9,80.0,14.4,1.7,4.0,290.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
2/14/2016,25.0,32.0,27.5,82.0,0.1,2.5,5.0,290.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
2/15/2016,25.0,32.0,27.9,85.0,4.8,5.7,4.0,320.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
2/16/2016,26.0,29.8,27.9,81.0,0.0,5.5,5.0,10.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
2/17/2016,24.0,30.0,27.0,85.0,54.1,0.0,4.0,290.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
2/18/2016,25.0,31.2,28.3,79.0,0.6,1.8,3.0,320.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
2/19/2016,26.0,30.2,28.4,81.0,0.0,6.6,6.0,320.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
2/20/2016,26.0,30.4,28.6,81.0,0.0,1.0,3.0,340.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
2/21/2016,26.0,31.4,28.4,79.0,0.0,0.0,4.0,300.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
2/22/2016,27.0,31.0,28.6,79.0,1.1,4.6,5.0,330.0,2.0,NW,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
2/23/2016,26.0,31.4,28.9,79.0,0.1,3.8,6.0,310.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
2/24/2016,27.0,30.4,28.2,81.0,0.0,6.0,4.0,290.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
2/25/2016,24.0,30.2,26.6,88.0,98.5,1.0,4.0,320.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
2/26/2016,24.0,29.8,26.5,87.0,115.0,1.2,3.0,320.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
2/27/2016,25.0,30.8,27.9,80.0,3.0,0.8,3.0,220.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
2/28/2016,25.0,28.8,26.5,92.0,52.4,4.0,2.0,270.0,0.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
2/29/2016,25.0,30.4,26.9,87.0,6.1,0.0,5.0,310.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
3/1/2016,24.0,29.6,26.9,86.0,22.3,0.0,5.0,300.0,2.0,NW,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
3/2/2016,24.0,30.4,27.6,86.0,27.0,0.0,3.0,320.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
3/3/2016,25.0,31.4,28.4,81.0,8.8,1.0,6.0,310.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
3/4/2016,26.0,30.6,28.4,84.0,11.0,7.3,5.0,290.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
3/6/2016,25.0,31.8,28.9,82.0,0.0,4.6,5.0,320.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
3/7/2016,25.0,32.0,28.7,81.0,12.4,5.0,4.0,320.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
3/8/2016,26.0,32.4,29.1,83.0,5.0,9.5,4.0,320.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
3/9/2016,27.0,33.0,29.1,78.0,0.0,4.6,4.0,360.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
3/10/2016,26.0,32.6,28.6,81.0,0.6,8.0,6.0,300.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
3/11/2016,26.0,32.2,28.9,78.0,1.5,5.0,4.0,300.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
3/12/2016,25.0,32.0,28.9,74.0,0.0,5.5,3.0,230.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
3/14/2016,27.0,31.8,29.4,79.0,0.0,8.4,4.0,300.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
3/15/2016,26.0,32.6,27.8,84.0,2.5,1.8,3.0,340.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
3/16/2016,26.0,32.2,28.5,84.0,40.9,5.7,4.0,330.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
3/17/2016,26.0,32.8,29.6,78.0,5.2,6.4,4.0,330.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
3/18/2016,26.0,30.4,28.1,83.0,10.5,5.7,3.0,300.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
3/19/2016,27.0,32.4,29.3,80.0,0.0,0.3,5.0,30.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
3/20/2016,26.0,31.6,28.3,89.0,90.8,2.0,5.0,330.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
3/21/2016,27.0,31.4,29.1,83.0,0.0,2.0,3.0,330.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
3/23/2016,26.0,32.0,28.6,77.0,5.5,2.6,3.0,260.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
3/24/2016,26.0,32.4,29.0,74.0,0.0,1.5,4.0,360.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
3/26/2016,25.0,30.2,27.6,85.0,8.8,3.7,4.0,330.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
3/27/2016,26.0,31.2,28.5,79.0,0.2,3.5,5.0,320.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
3/28/2016,27.0,32.2,29.2,76.0,0.0,9.3,5.0,310.0,2.0,NW,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
3/29/2016,25.0,30.8,27.8,83.0,57.0,7.0,4.0,330.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
3/30/2016,26.0,29.8,28.0,82.0,0.4,6.5,3.0,330.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
4/2/2016,26.0,31.8,28.7,79.0,0.0,7.0,4.0,340.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
4/3/2016,26.0,33.6,29.4,76.0,0.0,7.5,5.0,330.0,2.0,NW,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
4/4/2016,26.0,34.6,30.1,72.0,0.0,9.0,3.0,110.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
4/7/2016,27.0,33.6,30.1,75.0,0.0,8.0,4.0,320.0,2.0,S ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
4/8/2016,26.0,33.0,30.1,75.0,0.0,7.2,3.0,300.0,2.0,NW,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
4/9/2016,28.0,33.8,29.8,74.0,0.0,5.0,5.0,280.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
4/10/2016,26.0,32.6,29.3,78.0,3.3,4.2,4.0,330.0,2.0,NW,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
4/11/2016,27.0,33.2,29.7,77.0,0.0,3.0,3.0,340.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
4/12/2016,27.0,31.4,29.1,76.0,0.0,6.5,5.0,310.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
4/14/2016,27.0,33.6,29.5,76.0,0.0,4.5,4.0,270.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
4/15/2016,26.0,32.0,28.9,81.0,5.4,6.0,3.0,80.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
4/17/2016,27.0,34.0,28.9,82.0,0.0,5.8,5.0,110.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
4/18/2016,25.0,33.8,29.0,81.0,45.4,5.0,3.0,60.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
4/19/2016,26.0,33.0,29.4,80.0,13.7,5.0,5.0,30.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
4/20/2016,26.0,31.4,28.8,79.0,8.0,5.8,4.0,300.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
4/21/2016,25.0,32.0,27.7,86.0,124.5,5.2,3.0,20.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,1,YES
4/22/2016,25.0,33.4,29.4,77.0,2.0,4.0,5.0,50.0,2.0,E ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
4/23/2016,27.0,33.2,30.0,75.0,0.0,7.0,3.0,40.0,2.0,E ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
4/24/2016,27.0,33.4,29.7,74.0,0.0,4.0,4.0,90.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
4/26/2016,27.0,30.0,27.7,86.0,0.7,5.2,3.0,360.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
4/27/2016,27.0,33.2,29.1,77.0,1.0,0.0,3.0,90.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
4/29/2016,27.0,34.0,29.4,75.0,0.0,5.7,4.0,140.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
4/30/2016,27.0,33.2,29.7,76.0,0.0,3.5,4.0,210.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
5/1/2016,26.0,32.4,29.1,80.0,1.4,3.0,4.0,80.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
5/2/2016,27.0,34.4,29.9,74.0,0.0,7.6,4.0,90.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
5/3/2016,27.0,33.6,29.9,77.0,2.6,3.7,3.0,50.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
5/4/2016,28.0,33.7,30.3,74.0,0.0,6.3,4.0,90.0,2.0,E ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
5/5/2016,28.0,29.4,28.2,84.0,0.0,6.3,4.0,320.0,0.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
5/6/2016,26.0,32.4,28.8,80.0,5.8,0.0,3.0,320.0,0.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
5/7/2016,27.0,32.6,29.4,77.0,0.0,4.5,4.0,200.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
5/10/2016,27.0,34.0,29.6,76.0,1.0,4.0,3.0,160.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
5/11/2016,27.0,34.4,30.0,77.0,0.0,6.6,4.0,170.0,1.0,S ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
5/12/2016,26.0,34.0,30.0,75.0,0.0,4.2,4.0,10.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
5/13/2016,27.0,35.2,30.6,73.0,1.0,3.0,3.0,120.0,1.0,SE,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
5/15/2016,27.0,34.2,30.0,80.0,0.0,1.0,3.0,160.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
5/16/2016,28.0,32.6,29.2,80.0,0.0,5.0,3.0,90.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
5/17/2016,27.0,32.2,29.1,80.0,4.0,1.2,3.0,320.0,0.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
5/18/2016,27.0,33.6,29.4,78.0,0.6,1.5,3.0,340.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
5/19/2016,27.0,33.2,30.5,75.0,0.0,5.0,4.0,290.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
5/20/2016,26.0,33.4,30.1,75.0,0.0,4.9,3.0,340.0,0.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
5/21/2016,26.0,31.8,27.8,86.0,53.0,4.2,4.0,290.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
5/22/2016,26.0,31.6,28.6,82.0,5.6,4.0,4.0,280.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
5/24/2016,26.0,32.8,29.0,83.0,19.5,4.2,4.0,60.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
5/25/2016,26.0,34.0,29.4,77.0,4.4,6.5,3.0,90.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
5/26/2016,26.0,32.6,29.3,77.0,0.0,5.0,4.0,10.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
5/27/2016,28.0,30.8,28.6,84.0,0.0,0.4,3.0,110.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
5/30/2016,26.0,31.4,27.5,85.0,2.5,0.0,3.0,360.0,0.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
6/2/2016,28.0,34.0,30.0,76.0,0.0,6.4,4.0,90.0,1.0,E ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
6/3/2016,26.0,33.8,29.3,73.0,0.0,5.5,3.0,270.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
6/5/2016,27.0,31.8,28.4,81.0,0.0,6.4,4.0,290.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
6/6/2016,26.0,32.4,28.3,79.0,0.0,1.0,3.0,310.0,0.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
6/7/2016,26.0,34.2,28.9,77.0,1.6,4.0,3.0,100.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
6/9/2016,26.0,32.4,29.0,77.0,0.0,6.5,3.0,150.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
6/10/2016,26.0,33.2,29.0,80.0,31.0,2.0,3.0,80.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
6/11/2016,26.0,34.6,29.3,76.0,0.0,6.2,4.0,10.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
6/12/2016,26.0,33.2,29.1,74.0,0.0,6.9,3.0,350.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
6/13/2016,27.0,33.0,29.6,75.0,0.0,6.0,2.0,100.0,0.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
6/14/2016,27.0,31.2,28.4,76.0,0.0,2.8,3.0,320.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
6/15/2016,27.0,32.0,27.7,80.0,0.0,0.0,4.0,150.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
6/16/2016,25.0,33.8,29.3,73.0,0.0,2.2,5.0,160.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
6/17/2016,27.0,33.2,29.5,77.0,0.2,5.6,4.0,80.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
6/18/2016,24.0,30.0,25.0,85.0,57.2,3.0,3.0,250.0,0.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
6/19/2016,23.0,32.0,28.0,78.0,4.2,0.0,4.0,340.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
6/21/2016,26.0,35.0,29.5,73.0,0.0,1.0,5.0,320.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
6/22/2016,25.0,32.6,28.1,80.0,5.5,4.0,4.0,20.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
6/23/2016,25.0,33.4,28.3,78.0,0.2,3.7,3.0,320.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
6/24/2016,26.0,32.2,29.2,77.0,6.4,5.5,6.0,250.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
6/25/2016,24.0,33.4,27.5,81.0,59.0,4.0,3.0,320.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
6/26/2016,24.0,32.8,27.9,80.0,0.0,5.0,7.0,320.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
6/27/2016,25.0,31.6,28.3,77.0,21.0,4.6,6.0,260.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
6/28/2016,26.0,32.2,28.7,74.0,0.0,2.0,5.0,310.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
6/29/2016,26.0,32.2,28.8,76.0,0.0,2.4,4.0,320.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
6/30/2016,25.0,33.0,28.8,79.0,15.8,0.2,3.0,40.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
7/1/2016,25.0,31.4,28.1,85.0,3.0,4.4,4.0,160.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
7/3/2016,26.0,33.0,29.1,76.0,0.0,4.3,6.0,270.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
7/4/2016,24.0,33.4,28.4,82.0,59.0,4.3,4.0,80.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
7/5/2016,24.0,33.8,29.2,79.0,0.0,5.4,5.0,160.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
7/6/2016,26.0,34.2,29.1,78.0,0.5,4.5,4.0,60.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
7/7/2016,25.0,34.2,29.7,76.0,0.0,7.2,5.0,40.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
7/8/2016,25.0,33.6,28.8,77.0,0.8,6.7,4.0,170.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
